Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
Ivp frozen co treated skinless fillets  robalo 6-8 oz 20lb box,PRO6807200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filete de robalo 6-8 onz 2lb bolsa caja de 20lb,PRO6846200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filete de corvina 6-8 onz 2lb bolsa caja 20lb,PCO6846200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen iwp gilles and gutted caribbean mackerel 1-2 lbs 20lb box,CMC1249200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Medallones de atun 1.5 lb,OAT0022157,code128,,PE16,LB,LB,LB,1.5,1.5,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 21-25 4lb block bcf,CPI2218046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 26-30 4lb block,CPI2318040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 26-30 4lb block bcf,CPI2318046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 31-35 4lb block,CPI3318040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 31-35 4lb block bcf,CPI3318046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 36-40 4lb block bcf,CPI3418046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Jaiba congelada bolsa 1.5 lb,CJALC21150,code128,,CJ09,LB,LB,LB,1.5,1.5,1.5,SIN IVA,inclusive,no_image.png,CJ9,,,Productos Terminados,,,,,,,,,
Frozen 1 lb bag caribbean lobster head meat s/t 10lb box,CCL0047100,code128,,LB12,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,LB12,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated ggs pacific silk snapper 1/2-3/4 lb 10lb box,PSS1406100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated ggs pacific silk snapper 3/4-1 lb 10lb box,PSS3106100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen iwp gilles and gutted caribbean mackerel 2-4 lbs 20lb box,CMC2449200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen iwp gilles and gutted caribbean mackerel 4-6 lbs 50lb box,CMC4649500,code128,,PE16,LB,LB,LB,50,50,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen iwp caribbean mackerel 1-up lbs 50lb box,CMC1021500,code128,,PE16,LB,LB,LB,50,50,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen co treated ivp caribbean yellowtail snapper 3/4-1 lb 20lb box,CYT3150200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen co treated ivp caribbean yellowtail snapper 1.0-1.5 lbs 20lb box,CYT1550200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated robalo 8-10 onz 20lb box,PRO8109200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Calamar entero congelado ( importado ),OCA0000000,code128,,CA01,LB,LB,LB,22,24.15,1,SIN IVA,inclusive,no_image.png,,,,Bait,,,,,,,,,
 botella (atun) entera congelada,OBO0000000,code128,,BA51,LB,LB,LB,22,24.15,22,SIN IVA,inclusive,no_image.png,PE16,,,Bait,,,,,,,,,
Hlso other white shrimp u12 4lb block,OWH1218040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp froze skinless fillets co treated  robalo 4-6 onz  20lb box,PRO4609200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated  robalo 4-6 onz fraccion,PRO4609000,code128,,PE16,LB,LB,LB,1,1,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen co treated ivp pacific silk snapper 1-2 lbs 20lb box,PSS1250200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
"Iwp frozen ""caribbean pride"" caribbean lobster tail 14-16 onz 10 lb box",CLO1424100,code128,,LB12,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated  robalo 10-16 onz 20lb box,PRO1009200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen bait other calamar 100-300,OCA10030020,code128,,CA01,LB,LB,LB,1,1,2,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Ivp porciones robalo 200 gr 10lb box,PRO2004410,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp porciones corvina 200 gr 10lb box,PCO2004410,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
P&d caribbean pink shrimp 31-35 iqf 30lb box,CPI3320300,code128,,CM05,LB,LB,LB,20,20,30,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Anillos de calamar 2lb bolsa,OCA0011000,code128,,CA01,LB,LB,LB,24,25.61,2,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp u15 4lb block bcf,CWH1518046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 21-25 4lb block bcf,CWH2218046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 26-30 4lb block bcf,CWH2318046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 31-35 4lb block bcf,CWH3318046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 31-35 40lb master bcf,CWH3318406,code128,,CM05,LB,LB,LB,40,40,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 36-40 4lb block bcf,CWH3418046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated caribbean cobia s/t 20lb box,CCB0009200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Langosta congelada local s/t,CLO0024100,code128,,LB12,LB,LB,LB,1,1,10,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Fresh skin on fillets pacific rock snapper 80lb box,PRS0004800,code128,,PE16,LB,LB,LB,80,80,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
"Iwp frozen tail ""a"" caribbean lobster 12-14 oz fracc /10lb",CLO1223000,code128,,LB12,LB,LB,LB,10,10,9.9,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 41-50 bcf 4lb block,CWH4599040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 71-90 bcf 4lb block,CWH7999043,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp bks 4lb block bcf,CWHBCK18046,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillet co treated robalo 10-16 onz 10 lb box,PRO1009100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillet co treated robalo 4-6 onz 10lb box,PRO4609100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillet co treated robalo 6-8 onz 10lb box,PRO6809100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated robalo 8-10 onz 10 lb box,PRO8109100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen robalo 6-8 lbs 50lb box (22.68 kg),PRO6821500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen robalo 8-10 lb 50lb box (22.68 kg),PRO8121500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Sardina gallera machuelo hebra del pacifico 100-150 22 lb box,OSG0009200,code128,,PE16,LB,LB,LB,0,0,22,SIN IVA,inclusive,no_image.png,PE16,,,Bait,,,,,,,,,
Sopa marinera 1 lb,PSS1750010,code128,,MX14,LB,LB,LB,1,12.12,1,SIN IVA,inclusive,no_image.png,MX14,,,Productos Terminados,,,,,,,,,
Yellowtail snapper entero u-1/2lb 1lb bolsa,CYT0121010,code128,,PE16,LB,LB,LB,1,12.12,1,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated pacific lane snapper 2-4 onz 20lb box,PLS2409800,code128,,PE16,LB,LB,LB,10,10,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated  robalo 1-3 lbs 30lb box,PRO1309300,code128,,PE16,LB,LB,LB,30,33.12,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso other white shrimp 16-20 4lb block,OWH1618040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso other white shrimp 21-25 4lb block,OWH2218040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso other white  shrimp 26-30 4lb block,OWH2318040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso other white shrimp u15 4lb block,OWH1518040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
"Iwp frozen tail ""a"" caribbean lobster 14-16 onz 10lb box",CLO1423100,code128,,LB12,LB,LB,LB,10,10,10,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
"Iwp frozen ""caribbean pride"" caribbean lobster tail 16-20 onz 10 lb box",CLO1624100,code128,,LB12,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Iwp frozen tail a caribbean lobster 16-20 onz 10lb box,CLO1623100,code128,,LB12,LB,LB,LB,10,10,10,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
P&d white shrimp 31-35 4lb block,OWH3320040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d white shrimp 41-50 4lb block,OWH4520040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless co treated pacific black grouper 10-16 onz 20lb box,PBG1009200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Camaron p&d talla 31-35 4lb bolsa,OWH3320004,code128,,CM05,LB,LB,LB,4,33.61,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Mariscada bolsa 3 lb,PMA3000000,code128,,MX14,LB,LB,LB,3,3,0,SIN IVA,inclusive,no_image.png,MX14,,,Productos Terminados,,,,,,,,,
P&d caribbean white shrimp 31-35 iqf 30lb box,CWH3320300,code128,,CM05,LB,LB,LB,20,20,30,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Filete de raya s/t 2lb bolsa,CRA0011002,code128,,PE16,LB,LB,LB,2,2,2,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Camaron cola  white shrimp 31-35 4lb block,OWH3318040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola  white shrimp 36-40 4lb block,OWH3418040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola  white shrimp 41-50 4lb block,OWH4518040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola  white shrimp 51-60 4lb block,OWH5618040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola  white shrimp 61-70 4lb block,OWH6718040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola  white shrimp 71-90 4lb block,OWH7918040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 61-70 4lb block,CPI6718040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 71-90 4lb block,CPI7918040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron rosado 61-70 4lb bolsa,CPI6745040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron rosado 71-90 4lb bolsa,CPI7945040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Sub producto cabeza de dorado,OCM0098000,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,Sub Producto,,,,,,,,,
Sardina gallera local congelada s/t 20 lb box,PSG0021200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Calamar entero congelado 300/500 grs 44lbs,OCA4400000,code128,,CA01,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,Bait,,,,,,,,,
Fresh caribbean red grouper 1-3 lbs 80lb box,CRG1301800,code128,,PE16,LB,LB,LB,80,80,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh caribbean red grouper 3-5 lbs 80lb box,CRG3501800,code128,,PE16,LB,LB,LB,80,80,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filetes tilapia s/t 2lb bolsa,OTL0011027,code128,,PE16,LB,LB,LB,2,2,2,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen fillets tilapia s/t 20lb box,OTL0011207,code128,,PE16,LB,LB,LB,20,20,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen  macarela s/t 20lb box,OMC0021207,code128,,PE16,LB,LB,LB,20,20,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Medallones de atun s/t 2lb bolsa,OAT0022027,code128,,PE16,LB,LB,LB,2,2,2,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Medallones de atun s/t 1lb bolsa,OAT0022017,code128,,PE16,LB,LB,LB,1,12.12,1,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Camaron cola  u10 2lb bolsa,OWH1018027,code128,,CM05,LB,LB,LB,2,2,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron p&d 31-35 2lb bolsa,OWH3320027,code128,,CM05,LB,LB,LB,2,2,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Cola de langosta pacifico 4 onz 1lb bolsa,PLO0423017,code128,,LB12,LB,LB,LB,10,12.12,1,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Cubitos de pescado 2lb bolsa,OCU0000027,code128,,PE16,LB,LB,LB,2,2,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filete de mero 6-10 onz 2lb bolsa,PME6109027,code128,,PE16,LB,LB,LB,20,25.61,2,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated pacific mero 6-10 onz 20lb box,PME6109207,code128,,PE16,LB,LB,LB,20,20,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filete de robalo 8-10 onz 2lb bolsa,PRO8109027,code128,,PE16,LB,LB,LB,2,2,0,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iwp frozen co treated ggs pacific silk snapper 10 up 50 lb box,PSS1006500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
P&d other white shrimp 31-35 20kg box,OWH3320500,code128,,CM05,LB,LB,LB,44,44,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d other white shrimp 41-50 20kg box,OWH4520500,code128,,CM05,LB,LB,LB,44,44,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on fillet co treated rock snapper 1-5 lb 30 lb box,PRS0010300,code128,,PE16,LB,LB,LB,30,33.12,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Camaron cola talla 16-20 2lb bolsa,OWH1618020,code128,,CM05,LB,LB,LB,2,2,2,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola talla 21-25 1lb bolsa,OWH2218001,code128,,CM05,LB,LB,LB,1,1,1,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Camaron cola talla 26-30 1lb bolsa,OWH2318001,code128,,CM05,LB,LB,LB,1,1,1,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 21-25  4lb block,CBR2299040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 16-20 4lb block,CBR1699040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso caribbean brown shrimp 41-50 bcf 4lb block,CBR4599040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on medallon robalo 10lb box,PRO1035100,code128,,PE16,LB,LB,LB,10,10,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen pacific yellow snapper 1-2 lbs 30lb box,PYT1221300,code128,,PE16,LB,LB,LB,30,25.62,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen ivp pacific corvina 1-2 lb 20lb box,PCO1241200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean white shrimp 16-20 4lb block bcf,CHW1618046,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Whole frozen pacific yellow snapper 2-4 lbs 30lb box,PYT2421300,code128,,PE16,LB,LB,LB,30,25.62,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen pacific yellow snapper 4-6 lbs 30lb box,PYT4621300,code128,,PE16,LB,LB,LB,30,25.62,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iwp frozen  ggs guacamayo snapper 1-5 lbs 50lb box,CGS1534500,code128,,PE16,LB,LB,LB,50,55.16,50,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skin on medallions silk snapper 10lb box,PSS1035100,code128,,PE16,LB,LB,LB,10,11.36,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Hlso caribbean pink shrimp 51-60 4lb block,CPI5618040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillet co treated caribbean queen trigger fish 2-4 onz 10lb box,CQT2411100,code128,,PE16,LB,LB,LB,10,10,10,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh h&g pacific mahi mahi 3-5 lbs 80lb box,PMM3502800,code128,,PE16,LB,LB,LB,80,80,80,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Fresh h&g pacific mahi mahi 3-5 lbs 30lb box,PMM3502300,code128,,PE16,LB,LB,LB,30,30,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets co treated pacific corvina 5-7 onz 20lb box,PCO5709200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen skinless fillets pacific anguila s/t 20lb box,PAN0011200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Filete de bagre s/t 20lb caja,PBA0014200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Whole frozen iwp pacific anguila 1-3 lbs 20lb box,PAN1321200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Ivp frozen co treated ggs caribbean yellowtail snapper 1.5-2.0 lbs 30lb box,CYT5206300,code128,,PE16,LB,LB,LB,30,33.12,30,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iwp recorte de calamar s/t 10lb box,OCA0088100,code128,,CA01,LB,LB,LB,10,10,10,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
Ivp pulpo s/t 20lb box,OCA0089200,code128,,PU74,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,,,,Productos Terminados,,,,,,,,,
P&d other white shrimp 51-60 20kg box,OWH5620500,code128,,CM05,LB,LB,LB,44,44,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d other white shrimp 61-70 20kg box,OWH6720500,code128,,CM05,LB,LB,LB,44,44,0,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Aleta de calamar (choreja) congelada 1000/2000 44lbs,OCA0002000,code128,,CA01,LB,LB,LB,44,44,0,SIN IVA,inclusive,no_image.png,,,,Bait,,,,,,,,,
Iqf frozen pieces pacific mahi mahi 2-4 onz 20lb box,PMM2448200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
Iqf frozen pieces  pacific mahi mahi 1-3 onz 20lb box,PMM1348200,code128,,PE16,LB,LB,LB,20,20,20,SIN IVA,inclusive,no_image.png,PE16,,,Productos Terminados,,,,,,,,,
P&d other white shrimp 21-25 4lb block,OWH2220040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d other pink shrimp 21-25 4lb block,OPI2220040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d other brown shrimp 21-25 4lb block,OBR2220040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d other white shrimp 26-30 4lb block,OWH2320040,code128,,CM05,LB,LB,LB,4,6.67,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d other pink shrimp 26-30 4lb block,OPI2320040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
P&d other brown shrimp 26-30 4lb block,OBR2320040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso other pink shrimp 21-25 4lb block,OPI2218040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso other brown shrimp 21-25 4lb block,OBR2218040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
Hlso other pink shrimp 26-30 4lb block,OPI2318040,code128,,CM05,LB,LB,LB,4,4,4,SIN IVA,inclusive,no_image.png,CM3,,,Productos Terminados,,,,,,,,,
