Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
HLSO OTHER WHITE SHRIMP U15 4LB BLOCK,OWH1518040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
"IWP FROZEN TAIL ""A"" CARIBBEAN LOBSTER 14-16 ONZ 10LB BOX",CLO1423100,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,10,10,,,,,,,,
"IWP Frozen ""Caribbean Pride"" Caribbean Lobster Tail 16-20 Onz 10 Lb Box",CLO1624100,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,10,11.36,,,,,,,,
IWP FROZEN TAIL A CARIBBEAN LOBSTER 16-20 ONZ 10LB BOX,CLO1623100,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,10,10,,,,,,,,
P&D WHITE SHRIMP 31-35 4LB BLOCK,OWH3320040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
P&D WHITE SHRIMP 41-50 4LB BLOCK,OWH4520040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
IVP FROZEN SKINLESS CO TREATED PACIFIC BLACK GROUPER 10-16 ONZ 20LB BOX,PBG1009200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Camarón P&D talla 31-35 4lb bolsa,OWH3320004,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,33.61,,,,,,,,
Mariscada bolsa 3 lb,PMA3000000,code128,,MX14,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,MX14,,,3,3,,,,,,,,
P&D CARIBBEAN WHITE SHRIMP 31-35 IQF 30LB BOX,CWH3320300,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,20,20,,,,,,,,
Filete de Raya S/T 2lb bolsa,CRA0011002,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
CAMARON COLA  WHITE SHRIMP 31-35 4LB BLOCK,OWH3318040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
CAMARON COLA  WHITE SHRIMP 36-40 4LB BLOCK,OWH3418040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
CAMARON COLA  WHITE SHRIMP 41-50 4LB BLOCK,OWH4518040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
CAMARON COLA  WHITE SHRIMP 51-60 4LB BLOCK,OWH5618040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
CAMARON COLA  WHITE SHRIMP 61-70 4LB BLOCK,OWH6718040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
CAMARON COLA  WHITE SHRIMP 71-90 4LB BLOCK,OWH7918040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 61-70 4LB BLOCK,CPI6718040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 71-90 4LB BLOCK,CPI7918040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
Camaron Rosado 61-70 4lb bolsa,CPI6745040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
Camaron Rosado 71-90 4lb bolsa,CPI7945040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
Sardina Gallera Local Congelada S/T 20 Lb Box,PSG0021200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Fresh Caribbean Red Grouper 1-3 lbs 80lb Box,CRG1301800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,80,80,,,,,,,,
Fresh Caribbean Red Grouper 3-5 lbs 80lb Box,CRG3501800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,80,80,,,,,,,,
Filetes Tilapia S/T 2lb bolsa,OTL0011027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
IVP Frozen Fillets Tilapia S/T 20lb Box,OTL0011207,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Whole Frozen  Macarela S/T 20lb Box,OMC0021207,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Medallones de Atun S/T 2lb bolsa,OAT0022027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Medallones de Atun S/T 1lb bolsa,OAT0022017,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,12.12,,,,,,,,
Camarón Cola  U10 2lb bolsa,OWH1018027,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,2,2,,,,,,,,
Camarón P&D 31-35 2lb bolsa,OWH3320027,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,2,2,,,,,,,,
Cola de Langosta Pacifico 4 onz 1lb bolsa,PLO0423017,code128,,LB12,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,10,12.12,,,,,,,,
Cubitos de Pescado 2lb bolsa,OCU0000027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Filete de Mero 6-10 Onz 2lb bolsa,PME6109027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,25.61,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Pacific Mero 6-10 onz 20lb Box,PME6109207,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Filete de Robalo 8-10 Onz 2lb bolsa,PRO8109027,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
IWP FROZEN CO TREATED GGS PACIFIC SILK SNAPPER 10 UP 50 LB BOX,PSS1006500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,55.16,,,,,,,,
P&D Other White Shrimp 31-35 20kg Box,OWH3320500,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,44,44,,,,,,,,
P&D Other White Shrimp 41-50 20Kg Box,OWH4520500,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,44,44,,,,,,,,
IVP FROZEN SKIN ON FILLET CO TREATED ROCK SNAPPER 1-5 LB 30 LB BOX,PRS0010300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,33.12,,,,,,,,
Camaron Cola talla 16-20 2lb bolsa,OWH1618020,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,2,2,,,,,,,,
Camarón Cola talla 21-25 1lb bolsa,OWH2218001,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1,1,,,,,,,,
Camarón Cola talla 26-30 1lb bolsa,OWH2318001,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1,1,,,,,,,,
HLSO CARIBBEAN BROWN SHRIMP 21-25  4LB BLOCK,CBR2299040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO CARIBBEAN BROWN SHRIMP 16-20 4LB BLOCK,CBR1699040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO CARIBBEAN BROWN SHRIMP 41-50 BCF 4LB BLOCK,CBR4599040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
IVP FROZEN SKIN ON MEDALLON ROBALO 10LB BOX,PRO1035100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,10,,,,,,,,
Whole Frozen pacific Yellow Snapper 1-2 lbs 30lb Box,PYT1221300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
WHOLE FROZEN IVP PACIFIC CORVINA 1-2 LB 20LB BOX,PCO1241200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
HLSO CARIBBEAN WHITE SHRIMP 16-20 4LB BLOCK BCF,CHW1618046,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
Whole Frozen pacific Yellow Snapper 2-4 lbs 30lb Box,PYT2421300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
Whole Frozen pacific Yellow Snapper 4-6 lbs 30lb Box,PYT4621300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
IWP Frozen  GGS Guacamayo Snapper 1-5 lbs 50lb Box,CGS1534500,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,55.16,,,,,,,,
IVP FROZEN SKIN ON MEDALLIONS SILK SNAPPER 10LB BOX,PSS1035100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,11.36,,,,,,,,
HLSO CARIBBEAN PINK SHRIMP 51-60 4LB BLOCK,CPI5618040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
IVP FROZEN SKINLESS FILLET CO TREATED CARIBBEAN QUEEN TRIGGER FISH 2-4 ONZ 10LB BOX,CQT2411100,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,10,,,,,,,,
FRESH H&G PACIFIC MAHI MAHI 3-5 LBS 80LB BOX,PMM3502800,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,80,80,,,,,,,,
FRESH H&G PACIFIC MAHI MAHI 3-5 LBS 30LB BOX,PMM3502300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,30,,,,,,,,
IVP Frozen Skinless Fillets CO Treated Pacific Corvina 5-7 onz 20lb Box,PCO5709200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
IVP Frozen Skinless Fillets Pacific Anguila S/T 20lb Box,PAN0011200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Filete de Bagre S/T 20lb caja,PBA0014200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
Whole Frozen IWP Pacific Anguila 1-3 lbs 20lb Box,PAN1321200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
IVP Frozen CO Treated GGS Caribbean Yellowtail Snapper 1.5-2.0 lbs 30lb Box,CYT5206300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,33.12,,,,,,,,
IWP RECORTE DE CALAMAR S/T 10LB BOX,OCA0088100,code128,,CA01,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,10,10,,,,,,,,
IVP PULPO S/T 20LB BOX,OCA0089200,code128,,PU74,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,,,,20,20,,,,,,,,
P&D Other White Shrimp 51-60 20kg Box,OWH5620500,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,44,44,,,,,,,,
P&D Other White Shrimp 61-70 20kg Box,OWH6720500,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,44,44,,,,,,,,
IQF FROZEN PIECES PACIFIC MAHI MAHI 2-4 ONZ 20LB BOX,PMM2448200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
IQF FROZEN PIECES  PACIFIC MAHI MAHI 1-3 ONZ 20LB BOX,PMM1348200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
P&D OTHER WHITE SHRIMP 21-25 4LB BLOCK,OWH2220040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
P&D OTHER PINK SHRIMP 21-25 4LB BLOCK,OPI2220040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
P&D OTHER BROWN SHRIMP 21-25 4LB BLOCK,OBR2220040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
P&D OTHER WHITE SHRIMP 26-30 4LB BLOCK,OWH2320040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,6.67,,,,,,,,
P&D OTHER PINK SHRIMP 26-30 4LB BLOCK,OPI2320040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
P&D OTHER BROWN SHRIMP 26-30 4LB BLOCK,OBR2320040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO OTHER PINK SHRIMP 21-25 4LB BLOCK,OPI2218040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO OTHER BROWN SHRIMP 21-25 4LB BLOCK,OBR2218040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO OTHER PINK SHRIMP 26-30 4LB BLOCK,OPI2318040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO OTHER BROWN SHRIMP 26-30 4LB BLOCK,OBR2318040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO OTHER BROWN SHRIMP 16-20 4LB BLOCK,OBR1618040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
HLSO OTHER WHITE SHRIMP U8 40LB MASTER,OWH0818400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
HLSO OTHER PINK SHRIMP U8 40LB MASTER,OPI0818400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
HLSO OTHER BROWN SHRIMP U8 40LB MASTER,OBR0818400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
FILETE DE TIBURON BOLILLO CARIBE S/T 20LB BOX,CTB0011200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,22.12,,,,,,,,
FILETE DE TIBURON BLACK TIP CARIBE S/T CAJA 20 LB,CTT0011200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,22.12,,,,,,,,
FILETE DE TIBURON CORNUDA S/T CAJA 20 LB,CTC0011200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,22.12,,,,,,,,
FILETE DE TIBURON BLACK TIP CARIBE S/T 20LB BOX,CTBT0011200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,22.12,,,,,,,,
Filete de Bagre S/T 2lb bolsa,CCF0011002,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,2,2,,,,,,,,
Filete de Robalo 8-10 1.5 lb,PRO8109157,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1.5,1.5,,,,,,,,
Camarón Cola 16-20 1.5 lb,OWH1618150,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,1.5,1.5,,,,,,,,
HLSO OTHER WHITE SHRIMP 16-20 40LB MASTER,OWH1618400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
HLSO OTHER PINK SHRIMP 16-20 40LB MASTER,OPI1618400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
HLSO OTHER BROWN SHRIMP 16-20 40LB MASTER,OBR1618400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
IVP FROZEN SKIN ON FILLETS  ROBALO 1-2 LBS 20LB BOX,PRO1249200,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
FILETE CON PIEL ROBALO 1 - 2  LB 30 LB (13.61 KG) CJ,PRO1249300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
FILETE CON PIEL ROBALO   2-3 LB 30 LB (13.61 KG) CJ,PRO2349300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
IWP FROZEN GGS CARIBBEAN LANE SNAPPER U-1/2 LB GENERIC BOX,CLS0134990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
IWP FROZEN GGS CARIBBEAN LANE SNAPPER 1/2  A 3/4 LB GENERIC BOX,CLS1434990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN LANE SNAPPER 3/4-1 LB GENERIC BOX,CLS3134990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,10,10,,,,,,,,
IWP FROZEN CO GGS CARIBBEAN MUTTON SNAPPER 1-5 LBS 50 LBS BOX,CMS1534990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,55.16,,,,,,,,
IWP FROZEN CO GGS CARIBBEAN MUTTON SNAPPER 5-10 LBS 50 LBS  BOX,CMS5134990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,55.16,,,,,,,,
FILETE CON PIEL ROBALO 3-5 LB 30 LB (13.61 KG) CJ,PRO3549300,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
P&D OTHER PINK SHRIMP 31-35 4LB BLOCK,OPI3320040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
P&D OTHER PINK SHRIMP 36-40 4LB BLOCK,OPI3420040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
P&D OTHER PINK SHRIMP 41-50 4LB BLOCK,OPI4520040,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,4,4,,,,,,,,
IWP FROZEN CO GGS CARIBBEAN MUTTON SNAPPER 10-UP LBS 50 LBS  BOX,CMS1034990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,55.16,,,,,,,,
IWP FROZEN GGS CARIBBEAN DOG SNAPPER 1-5 LBS 50 LBS  BOX,CDS1534990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,55.16,,,,,,,,
IWP FROZEN GGS CARIBBEAN DOG SNAPPER 5-10 LBS GENERIC BOX,CDS5134990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN DOG SNAPPER 10-UP LBS 50 LB BOX,CDS1034990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,50,55.16,,,,,,,,
IWP FROZEN GGS  ROBALO 1/2-1 LB GENERIC BOX,CRO1134990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS  ROBALO 1-2 LBS GENERIC BOX,CRO1234990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS  ROBALO 2-4 LBS GENERIC BOX,CRO2434990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS  ROBALO 2-6 LBS GENERIC BOX,CRO2634990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS  ROBALO 6-UP LBS GENERIC BOX,CRO6034990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN MACKAREL 1/2-1 LB GENERIC BOX,CMC1134990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN MACKAREL 1-2 LBS GENERIC BOX,CMC1234990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN MACKAREL 2-4 LBS GENERIC BOX,CMC2434990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN YELLOWTAIL SNAPPER 1/2-1 LB GENERIC BOX,CYT1134990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN YELLOWTAIL SNAPPER 1/2  A 3/4 LB GENERIC BOX,CYT1434990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN YELLOWTAIL SNAPPER 1.0-1.5 LBS GENERIC BOX,CYT1534990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN YELLOWTAIL SNAPPER 1.5-2.0 LBS GENERIC BOX,CYT5234990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN YELLOWTAIL SNAPPER 2.0-2.5 LBS GENERIC BOX,CYT2534990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN GGS CARIBBEAN YELLOWTAIL SNAPPER 2.5-3 LBS GENERIC BOX,CYT2334990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IvP FROZEN SKINLESS FILLETS  CARIBBEAN BLACK GROUPER 6-10 ONZ  20  LBS  BOX,CBG6114990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
IVP  FROZEN SKINLESS FILLETS  CARIBBEAN BLACK GROUPER 10-16 ONZ 20 LB BOX,CBG1014990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
IVP FROZEN SKINLESS CO TREATED FILLETS BLACK GROUPER 1-3 LBS  BOX 30 LBS,CBG1314990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,33.12,,,,,,,,
IVP FROZEN SKINLESS FILLETS  CARIBBEAN BLACK GROUPER 3-5 LBS  BOX 30 LBS,CBG3514990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,30,25.62,,,,,,,,
IWP FROZEN SKINLESS FILLETS  CARIBBEAN CORVINA 6-10 ONZ GENERIC BOX,CCO6114990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN SKINLESS FILLETS  CARIBBEAN CORVINA 10-16 ONZ GENERIC BOX,CCO1014990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IVP FROZEN SKINLESS FILLETS  CARIBBEAN COBIA S/T  BOX 20 LBS,CCB0014990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,20,20,,,,,,,,
IWP FROZEN SKINLESS FILLETS  CARIBBEAN MARGATE SNAPPER S/T GENERIC BOX,CMA0014990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN SKINLESS FILLETS  CARIBBEAN QUEEN TRIGGER FISH S/T GENERIC BOX,CQT0014990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN SKINLESS FILLETS  CARIBBEAN CAT FISH S/T GENERIC BOX,CCF0014990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
IWP FROZEN SKINLESS FILLETS  CARIBBEAN CORVINA S/T GENERIC BOX,CCO0014990,code128,,PE16,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,PE16,,,1,1,,,,,,,,
HLSO OTHER PINK SHRIMP 21-25 40LB MASTER,OPI2218400,code128,,CM05,LB,LB,LB,0,0,0,SIN IVA,inclusive,no_image.png,CM3,,,40,40,,,,,,,,
