Product Code,Net Unit Cost,Quantity,Product Variant,Tax Rate Name,Discount,Expiry
PMM0448600,1,60,,,202312163528,16/12/2025 12:00:00 AM
PMM0643100,1,850,,,202312163528,16/12/2025 12:00:00 AM
PMM0843100,1,690,,,202312163528,16/12/2025 12:00:00 AM
PMM1344100,1,230,,,202312163528,16/12/2025 12:00:00 AM
PMM2448100,1,480,,,202312163528,16/12/2025 12:00:00 AM
OWH4521015,1,316.5,,,202312183530,18/12/2025 12:00:00 AM
PMM2448150,1,81,,,202312183531,18/12/2025 12:00:00 AM
PTL5711150,1,73.5,,,202312183532,18/12/2025 12:00:00 AM
PMM0443100,1,700,,,202312183534,18/12/2025 12:00:00 AM
PMM0448600,1,720,,,202312183534,18/12/2025 12:00:00 AM
PMM0643100,1,1540,,,202312183534,18/12/2025 12:00:00 AM
PMM0843100,1,1120,,,202312183534,18/12/2025 12:00:00 AM
PMM1344100,1,280,,,202312183534,18/12/2025 12:00:00 AM
PMM2448100,1,700,,,202312183534,18/12/2025 12:00:00 AM
CCH0037050,1,35,,,202312183535,18/12/2025 12:00:00 AM
CCH0037500,1,1750,,,202312183535,18/12/2025 12:00:00 AM
CMT0037050,1,30,,,202312183535,18/12/2025 12:00:00 AM
CTM0037500,1,50,,,202312183535,18/12/2025 12:00:00 AM
CLT0550107,1,120,,,202312183537,18/12/2025 12:00:00 AM
CLT0650107,1,140,,,202312183537,18/12/2025 12:00:00 AM
CLT0750107,1,170,,,202312183537,18/12/2025 12:00:00 AM
CLT0850107,1,120,,,202312183537,18/12/2025 12:00:00 AM
CLT0950107,1,90,,,202312183537,18/12/2025 12:00:00 AM
CLT1050107,1,100,,,202312183537,18/12/2025 12:00:00 AM
CLT1250107,1,30,,,202312183537,18/12/2025 12:00:00 AM
PLO0323100,1,30,,,202312183538,18/12/2025 12:00:00 AM
PLO0423100,1,10,,,202312183538,18/12/2025 12:00:00 AM
OWH4520040,1,500,,,202312183539,18/12/2025 12:00:00 AM
PCO4609100,1,310,,,202312183540,18/12/2025 12:00:00 AM
CRG1009100,1,80,,,202312183541,18/12/2025 12:00:00 AM
CRG1309300,1,150,,,202312183541,18/12/2025 12:00:00 AM
CRG6109100,1,70,,,202312183541,18/12/2025 12:00:00 AM
PPF4609100,1,70,,,202312183542,18/12/2025 12:00:00 AM
PRS0010100,1,40,,,202312183543,18/12/2025 12:00:00 AM
PRS0010300,1,240,,,202312183543,18/12/2025 12:00:00 AM
PDS1510300,1,30,,,202312183544,18/12/2025 12:00:00 AM
POS6849120,1,150,,,202312183544,18/12/2025 12:00:00 AM
PCO1009100,1,30,,,202312183545,18/12/2025 12:00:00 AM
PCO6807300,1,10,,,202312183545,18/12/2025 12:00:00 AM
PCO8107300,1,10,,,202312183545,18/12/2025 12:00:00 AM
CHF1010101,1,10,,,202312183546,18/12/2025 12:00:00 AM
CHF4611100,1,40,,,202312183546,18/12/2025 12:00:00 AM
CHF6811100,1,10,,,202312183546,18/12/2025 12:00:00 AM
CHF8110101,1,10,,,202312183546,18/12/2025 12:00:00 AM
CBG1314990,1,90,,,202312183547,18/12/2025 12:00:00 AM
PBG3509000,1,60,,,202312183547,18/12/2025 12:00:00 AM
PBG5709500,1,50,,,202312183547,18/12/2025 12:00:00 AM
PBG6109100,1,40,,,202312183547,18/12/2025 12:00:00 AM
CQT1011100,1,10,,,202312183548,18/12/2025 12:00:00 AM
CQT4611100,1,50,,,202312183548,18/12/2025 12:00:00 AM
CQT6811100,1,20,,,202312183548,18/12/2025 12:00:00 AM
CQT8111100,1,20,,,202312183548,18/12/2025 12:00:00 AM
CTR4609100,1,10,,,202312183549,18/12/2025 12:00:00 AM
CTR8109100,1,10,,,202312183549,18/12/2025 12:00:00 AM
PLS1009100,1,10,,,202312183551,18/12/2025 12:00:00 AM
PLS4609100,1,110,,,202312183551,18/12/2025 12:00:00 AM
PLS6809100,1,40,,,202312183551,18/12/2025 12:00:00 AM
PLS8109100,1,20,,,202312183551,18/12/2025 12:00:00 AM
ORE098200,1,140,,,202312183552,18/12/2025 12:00:00 AM
PMM0443100,1,480,,,202312183553,18/12/2025 12:00:00 AM
PMM0643100,1,820,,,202312183553,18/12/2025 12:00:00 AM
PMM0843100,1,730,,,202312183553,18/12/2025 12:00:00 AM
PMM1344100,1,110,,,202312183553,18/12/2025 12:00:00 AM
PMM2448100,1,360,,,202312183553,18/12/2025 12:00:00 AM
PMM0443100,1,1280,,,202312193558,19/12/2025 12:00:00 AM
PMM0643100,1,2040,,,202312193558,19/12/2025 12:00:00 AM
PMM0843100,1,1430,,,202312193558,19/12/2025 12:00:00 AM
PMM1344100,1,240,,,202312193558,19/12/2025 12:00:00 AM
PMM2448100,1,690,,,202312193558,19/12/2025 12:00:00 AM
PRO2421300,1,1290,,,202312203563,20/12/2025 12:00:00 AM
PRO4621500,1,450,,,202312203563,20/12/2025 12:00:00 AM
CLO0524100,1,10,,,202312203564,20/12/2025 12:00:00 AM
CLO0624100,1,10,,,202312203564,20/12/2025 12:00:00 AM
CLO0824100,1,10,,,202312203564,20/12/2025 12:00:00 AM
CLO1024100,1,10,,,202312203564,20/12/2025 12:00:00 AM
CLT0550107,1,470,,,202312203564,20/12/2025 12:00:00 AM
CLT0650107,1,240,,,202312203564,20/12/2025 12:00:00 AM
CLT0750107,1,180,,,202312203564,20/12/2025 12:00:00 AM
CLT0850107,1,120,,,202312203564,20/12/2025 12:00:00 AM
CLT0950107,1,120,,,202312203564,20/12/2025 12:00:00 AM
CLT1050107,1,150,,,202312203564,20/12/2025 12:00:00 AM
CLT1250107,1,60,,,202312203564,20/12/2025 12:00:00 AM
CLT1450107,1,20,,,202312203564,20/12/2025 12:00:00 AM
CLT1650107,1,10,,,202312203564,20/12/2025 12:00:00 AM
PLO0323100,1,40,,,202312203565,20/12/2025 12:00:00 AM
PLO0423100,1,20,,,202312203565,20/12/2025 12:00:00 AM
PLO0523100,1,10,,,202312203565,20/12/2025 12:00:00 AM
PLO0623100,1,10,,,202312203565,20/12/2025 12:00:00 AM
ORE098200,1,100,,,202312203567,20/12/2025 12:00:00 AM
ORO098500,1,50,,,202312203568,20/12/2025 12:00:00 AM
PCO4609100,1,1290,,,202312203569,20/12/2025 12:00:00 AM
PCO6807300,1,610,,,202312203569,20/12/2025 12:00:00 AM
PCO8107300,1,10,,,202312203569,20/12/2025 12:00:00 AM
PRS0010100,1,30,,,202312203570,20/12/2025 12:00:00 AM
PRS0010300,1,150,,,202312203570,20/12/2025 12:00:00 AM
CLT0550107,1,320,,,202312213572,21/12/2025 12:00:00 AM
CLT0650107,1,420,,,202312213572,21/12/2025 12:00:00 AM
CLT0750107,1,290,,,202312213572,21/12/2025 12:00:00 AM
CLT0850107,1,180,,,202312213572,21/12/2025 12:00:00 AM
CLT0950107,1,120,,,202312213572,21/12/2025 12:00:00 AM
CLT1050107,1,120,,,202312213572,21/12/2025 12:00:00 AM
CLT1250107,1,40,,,202312213572,21/12/2025 12:00:00 AM
CLT1450107,1,30,,,202312213572,21/12/2025 12:00:00 AM
CLT1650107,1,10,,,202312213572,21/12/2025 12:00:00 AM
PRO1210300,1,150,,,202312213573,21/12/2025 12:00:00 AM
PRO2310300,1,630,,,202312213573,21/12/2025 12:00:00 AM
PRO3510300,1,450,,,202312213573,21/12/2025 12:00:00 AM
PRO5710300,1,30,,,202312213573,21/12/2025 12:00:00 AM
PRO7910500,1,150,,,202312213573,21/12/2025 12:00:00 AM
PRO2421300,1,4440,,,202312213574,21/12/2025 12:00:00 AM
PRO4621500,1,750,,,202312213574,21/12/2025 12:00:00 AM
PCO2004410,1,340,,,202312213575,21/12/2025 12:00:00 AM
ORE098200,1,180,,,202312213576,21/12/2025 12:00:00 AM
OWH4521015,1,522,,,202312223577,22/12/2025 12:00:00 AM
CCH0037500,1,2300,,,202312223579,22/12/2025 12:00:00 AM
PMM0443100,1,550,,,202312223581,22/12/2025 12:00:00 AM
PMM0643100,1,1120,,,202312223581,22/12/2025 12:00:00 AM
PMM0843100,1,700,,,202312223581,22/12/2025 12:00:00 AM
PMM1344100,1,140,,,202312223581,22/12/2025 12:00:00 AM
PMM2448100,1,490,,,202312223581,22/12/2025 12:00:00 AM
CLT0550107,1,180,,,202312223582,22/12/2025 12:00:00 AM
CLT0650107,1,130,,,202312223582,22/12/2025 12:00:00 AM
CLT0750107,1,110,,,202312223582,22/12/2025 12:00:00 AM
CLT0850107,1,70,,,202312223582,22/12/2025 12:00:00 AM
CLT0950107,1,60,,,202312223582,22/12/2025 12:00:00 AM
CLT1050107,1,70,,,202312223582,22/12/2025 12:00:00 AM
CLT1250107,1,30,,,202312223582,22/12/2025 12:00:00 AM
CLT1650107,1,30,,,202312223582,22/12/2025 12:00:00 AM
PLO0323100,1,70,,,202312223583,22/12/2025 12:00:00 AM
PLO0423100,1,30,,,202312223583,22/12/2025 12:00:00 AM
PLO0523100,1,20,,,202312223583,22/12/2025 12:00:00 AM
PLO0623100,1,10,,,202312223583,22/12/2025 12:00:00 AM
ORE098200,1,80,,,202312223586,22/12/2025 12:00:00 AM
PBG3509300,1,90,,,202312223587,22/12/2025 12:00:00 AM
PBG5709500,1,100,,,202312223587,22/12/2025 12:00:00 AM
PBG6109100,1,80,,,202312223587,22/12/2025 12:00:00 AM
POS6849120,1,10,,,202312223588,22/12/2025 12:00:00 AM
PMM0443100,1,720,,,202312223589,22/12/2025 12:00:00 AM
PMM0643100,1,1160,,,202312223589,22/12/2025 12:00:00 AM
PMM0843100,1,760,,,202312223589,22/12/2025 12:00:00 AM
PMM1344100,1,130,,,202312223589,22/12/2025 12:00:00 AM
PMM2448100,1,270,,,202312223589,22/12/2025 12:00:00 AM
CRG1009100,1,30,,,202312223590,22/12/2025 12:00:00 AM
CRG1309300,1,120,,,202312223590,22/12/2025 12:00:00 AM
CRG6109100,1,30,,,202312223590,22/12/2025 12:00:00 AM
PPF1009100,1,50,,,202312223591,22/12/2025 12:00:00 AM
PPF1309300,1,30,,,202312223591,22/12/2025 12:00:00 AM
PPF4609100,1,40,,,202312223591,22/12/2025 12:00:00 AM
PPF6809100,1,30,,,202312223591,22/12/2025 12:00:00 AM
PPF8109100,1,30,,,202312223591,22/12/2025 12:00:00 AM
CQT1011100,1,40,,,202312223592,22/12/2025 12:00:00 AM
CQT4611100,1,60,,,202312223592,22/12/2025 12:00:00 AM
CQT6811100,1,20,,,202312223592,22/12/2025 12:00:00 AM
CQT8111100,1,30,,,202312223592,22/12/2025 12:00:00 AM
PLS1009100,1,80,,,202312223593,22/12/2025 12:00:00 AM
PLS4609100,1,80,,,202312223593,22/12/2025 12:00:00 AM
PLS6809100,1,80,,,202312223593,22/12/2025 12:00:00 AM
PLS8109100,1,50,,,202312223593,22/12/2025 12:00:00 AM
CHF4611100,1,10,,,202312223594,22/12/2025 12:00:00 AM
CHF6811100,1,10,,,202312223594,22/12/2025 12:00:00 AM
CTR4609100,1,10,,,202312223595,22/12/2025 12:00:00 AM
PCO1009100,1,90,,,202312223596,22/12/2025 12:00:00 AM
PCO1309300,1,30,,,202312223596,22/12/2025 12:00:00 AM
PCO4609100,1,60,,,202312223596,22/12/2025 12:00:00 AM
PCO6807300,1,40,,,202312223596,22/12/2025 12:00:00 AM
OWH3320004,1,940,,,202312233598,23/12/2025 12:00:00 AM
OWH3320015,1,526.5,,,202312233598,23/12/2025 12:00:00 AM
PCO4609100,1,450,,,202312233600,23/12/2025 12:00:00 AM
PCO6807300,1,630,,,202312233600,23/12/2025 12:00:00 AM
PRO1009100,1,10,,,202312233600,23/12/2025 12:00:00 AM
PRO8109100,1,10,,,202312233600,23/12/2025 12:00:00 AM
CLT0550107,1,10,,,202312233601,23/12/2025 12:00:00 AM
CLT0650107,1,30,,,202312233601,23/12/2025 12:00:00 AM
CLT0750107,1,40,,,202312233601,23/12/2025 12:00:00 AM
CLT0850107,1,30,,,202312233601,23/12/2025 12:00:00 AM
CLT0950107,1,30,,,202312233601,23/12/2025 12:00:00 AM
CLT1050107,1,30,,,202312233601,23/12/2025 12:00:00 AM
CLT1250107,1,20,,,202312233601,23/12/2025 12:00:00 AM
PRO2421300,1,330,,,202312233602,23/12/2025 12:00:00 AM
PSG0021301,1,1994.5,,,202312233603,23/12/2025 12:00:00 AM
PMM0443100,1,600,,,202312233604,23/12/2025 12:00:00 AM
PMM0643100,1,1170,,,202312233604,23/12/2025 12:00:00 AM
PMM0843100,1,450,,,202312233604,23/12/2025 12:00:00 AM
PMM1344100,1,150,,,202312233604,23/12/2025 12:00:00 AM
PMM2448100,1,370,,,202312233604,23/12/2025 12:00:00 AM
PSS1750010,1,456,,,202312263606,26/12/2025 12:00:00 AM
PRO2421300,1,4890,,,202312263607,26/12/2025 12:00:00 AM
PRO4621500,1,900,,,202312263607,26/12/2025 12:00:00 AM
PMM0443100,1,700,,,202312263608,26/12/2025 12:00:00 AM
PMM0643100,1,2030,,,202312263608,26/12/2025 12:00:00 AM
PMM0843100,1,560,,,202312263608,26/12/2025 12:00:00 AM
PMM1344100,1,280,,,202312263608,26/12/2025 12:00:00 AM
PMM2448100,1,670,,,202312263608,26/12/2025 12:00:00 AM
PRO4611150,1,148.5,,,202312263609,26/12/2025 12:00:00 AM
PTL5711150,1,298.5,,,202312263610,26/12/2025 12:00:00 AM
PMM0443100,1,90,,,202312263613,26/12/2025 12:00:00 AM
PMM0643100,1,90,,,202312263613,26/12/2025 12:00:00 AM
PMM0843100,1,50,,,202312263613,26/12/2025 12:00:00 AM
PMM1344100,1,50,,,202312263613,26/12/2025 12:00:00 AM
CYT1106100,1,190,,,202312273614,27/12/2025 12:00:00 AM
CYT1506100,1,90,,,202312273614,27/12/2025 12:00:00 AM
CYT3106100,1,80,,,202312273614,27/12/2025 12:00:00 AM
CYT5206300,1,60,,,202312273614,27/12/2025 12:00:00 AM
PMM0443100,1,1120,,,202312273615,27/12/2025 12:00:00 AM
PMM0643100,1,1050,,,202312273615,27/12/2025 12:00:00 AM
PMM0843100,1,1010,,,202312273615,27/12/2025 12:00:00 AM
PMM1344100,1,140,,,202312273615,27/12/2025 12:00:00 AM
PMM2448100,1,280,,,202312273615,27/12/2025 12:00:00 AM
PMM0443100,1,2250,,,202312273619,27/12/2025 12:00:00 AM
PMM0643100,1,3260,,,202312273619,27/12/2025 12:00:00 AM
PMM0843100,1,2100,,,202312273619,27/12/2025 12:00:00 AM
PMM1344100,1,570,,,202312273619,27/12/2025 12:00:00 AM
PMM2448100,1,1170,,,202312273619,27/12/2025 12:00:00 AM
CCL0047100,1,4300,,,202312283629,28/12/2025 12:00:00 AM
CLT0550107,1,180,,,202312283631,28/12/2025 12:00:00 AM
CLT0650107,1,330,,,202312283631,28/12/2025 12:00:00 AM
CLT0750107,1,290,,,202312283631,28/12/2025 12:00:00 AM
CLT0850107,1,210,,,202312283631,28/12/2025 12:00:00 AM
CLT0950107,1,160,,,202312283631,28/12/2025 12:00:00 AM
CLT1050107,1,170,,,202312283631,28/12/2025 12:00:00 AM
CLT1250107,1,80,,,202312283631,28/12/2025 12:00:00 AM
CLT1450107,1,10,,,202312283631,28/12/2025 12:00:00 AM
CLT1650107,1,10,,,202312283631,28/12/2025 12:00:00 AM
CLO0524100,1,90,,,202312283632,28/12/2025 12:00:00 AM
CLO0624100,1,90,,,202312283632,28/12/2025 12:00:00 AM
CLO0724100,1,60,,,202312283632,28/12/2025 12:00:00 AM
CLO0824100,1,40,,,202312283632,28/12/2025 12:00:00 AM
CLO0924100,1,20,,,202312283632,28/12/2025 12:00:00 AM
CLO1024100,1,20,,,202312283632,28/12/2025 12:00:00 AM
CLT0550107,1,1380,,,202312283632,28/12/2025 12:00:00 AM
CLT0650107,1,2090,,,202312283632,28/12/2025 12:00:00 AM
CLT0750107,1,1900,,,202312283632,28/12/2025 12:00:00 AM
CLT0850107,1,1550,,,202312283632,28/12/2025 12:00:00 AM
CLT0950107,1,1090,,,202312283632,28/12/2025 12:00:00 AM
CLT1050107,1,1170,,,202312283632,28/12/2025 12:00:00 AM
CLT1250107,1,430,,,202312283632,28/12/2025 12:00:00 AM
CLT1450107,1,80,,,202312283632,28/12/2025 12:00:00 AM
CLT1650107,1,80,,,202312283632,28/12/2025 12:00:00 AM
PTL5711150,1,1038,,,202312293633,29/12/2025 12:00:00 AM
PMA0000150,1,918,,,202312293634,29/12/2025 12:00:00 AM
CCL0047100,1,2840,,,202312293636,29/12/2025 12:00:00 AM
CCL0047100,1,4000,,,202312293637,29/12/2025 12:00:00 AM
CLT0650107,1,500,,,202312293637,29/12/2025 12:00:00 AM
CLT0750107,1,2300,,,202312293637,29/12/2025 12:00:00 AM
CLT0850107,1,1510,,,202312293637,29/12/2025 12:00:00 AM
CLO0524100,1,30,,,202312283630,28/12/2025 12:00:00 AM
CLO0624100,1,20,,,202312283630,28/12/2025 12:00:00 AM
CLO0824100,1,10,,,202312283630,28/12/2025 12:00:00 AM
CLT0550107,1,1140,,,202312283630,28/12/2025 12:00:00 AM
CLT0650107,1,630,,,202312283630,28/12/2025 12:00:00 AM
CLT0750107,1,510,,,202312283630,28/12/2025 12:00:00 AM
CLT0850107,1,370,,,202312283630,28/12/2025 12:00:00 AM
CLT0950107,1,280,,,202312283630,28/12/2025 12:00:00 AM
CLT1050107,1,360,,,202312283630,28/12/2025 12:00:00 AM
CLT1250107,1,220,,,202312283630,28/12/2025 12:00:00 AM
CLT1450107,1,50,,,202312283630,28/12/2025 12:00:00 AM
CLT1650107,1,60,,,202312283630,28/12/2025 12:00:00 AM
PRO2421300,1,2460,,,202312293639,29/12/2025 12:00:00 AM
PRO4621500,1,400,,,202312293639,29/12/2025 12:00:00 AM
PMM0443100,1,1330,,,202312293640,29/12/2025 12:00:00 AM
PMM0643100,1,1770,,,202312293640,29/12/2025 12:00:00 AM
PMM0843100,1,700,,,202312293640,29/12/2025 12:00:00 AM
PMM1344100,1,210,,,202312293640,29/12/2025 12:00:00 AM
PMM2448100,1,490,,,202312293640,29/12/2025 12:00:00 AM
PSG0021301,1,8040,,,202312293643,29/12/2025 12:00:00 AM
PMM0443100,1,140,,,202312293645,29/12/2025 12:00:00 AM
PMM0448600,1,780,,,202312293645,29/12/2025 12:00:00 AM
PMM0643100,1,870,,,202312293645,29/12/2025 12:00:00 AM
PMM0843100,1,410,,,202312293645,29/12/2025 12:00:00 AM
PMM1344100,1,120,,,202312293645,29/12/2025 12:00:00 AM
PMM2448100,1,350,,,202312293645,29/12/2025 12:00:00 AM
CLT0550107,1,810,,,202312303647,30/12/2025 12:00:00 AM
CLT0650107,1,260,,,202312303647,30/12/2025 12:00:00 AM
CLT0750107,1,180,,,202312303647,30/12/2025 12:00:00 AM
CLT0850107,1,130,,,202312303647,30/12/2025 12:00:00 AM
CLT0950107,1,70,,,202312303647,30/12/2025 12:00:00 AM
CLT1050107,1,120,,,202312303647,30/12/2025 12:00:00 AM
CLT1250107,1,70,,,202312303647,30/12/2025 12:00:00 AM
CLT1450107,1,20,,,202312303647,30/12/2025 12:00:00 AM
CLT1650107,1,20,,,202312303647,30/12/2025 12:00:00 AM
PLO0323100,1,30,,,202312303648,30/12/2025 12:00:00 AM
PLO0423100,1,10,,,202312303648,30/12/2025 12:00:00 AM
CLT0550107,1,330,,,202312303649,30/12/2025 12:00:00 AM
CLT0650107,1,660,,,202312303649,30/12/2025 12:00:00 AM
CLT0750107,1,580,,,202312303649,30/12/2025 12:00:00 AM
CLT0850107,1,400,,,202312303649,30/12/2025 12:00:00 AM
CLT0950107,1,400,,,202312303649,30/12/2025 12:00:00 AM
CLT1050107,1,380,,,202312303649,30/12/2025 12:00:00 AM
CLT1250107,1,180,,,202312303649,30/12/2025 12:00:00 AM
CLT1450107,1,60,,,202312303649,30/12/2025 12:00:00 AM
CLT1650107,1,30,,,202312303649,30/12/2025 12:00:00 AM
CLO0524100,1,70,,,202312303650,30/12/2025 12:00:00 AM
CLO0624100,1,10,,,202312303650,30/12/2025 12:00:00 AM
CLO0724100,1,10,,,202312303650,30/12/2025 12:00:00 AM
CLO0824100,1,10,,,202312303650,30/12/2025 12:00:00 AM
CLT0550107,1,1180,,,202312303650,30/12/2025 12:00:00 AM
CLT0650107,1,540,,,202312303650,30/12/2025 12:00:00 AM
CLT0750107,1,400,,,202312303650,30/12/2025 12:00:00 AM
CLT0850107,1,250,,,202312303650,30/12/2025 12:00:00 AM
CLT0950107,1,230,,,202312303650,30/12/2025 12:00:00 AM
CLT1050107,1,250,,,202312303650,30/12/2025 12:00:00 AM
CLT1250107,1,100,,,202312303650,30/12/2025 12:00:00 AM
CLT1450107,1,50,,,202312303650,30/12/2025 12:00:00 AM
CLT1650107,1,50,,,202312303650,30/12/2025 12:00:00 AM
CLT2050107,1,30,,,202312303650,30/12/2025 12:00:00 AM
CLT0550107,1,160,,,202312303651,30/12/2025 12:00:00 AM
CLT0650107,1,80,,,202312303651,30/12/2025 12:00:00 AM
CLT0750107,1,50,,,202312303651,30/12/2025 12:00:00 AM
CLT0850107,1,30,,,202312303651,30/12/2025 12:00:00 AM
CLT0950107,1,20,,,202312303651,30/12/2025 12:00:00 AM
CLT1050107,1,50,,,202312303651,30/12/2025 12:00:00 AM
CLT1250107,1,10,,,202312303651,30/12/2025 12:00:00 AM
CLT1450107,1,10,,,202312303651,30/12/2025 12:00:00 AM
PMM0443100,1,260,,,202312303652,30/12/2025 12:00:00 AM
PMM0448600,1,240,,,202312303652,30/12/2025 12:00:00 AM
PMM0643100,1,670,,,202312303652,30/12/2025 12:00:00 AM
PMM0843100,1,280,,,202312303652,30/12/2025 12:00:00 AM
PMM1344100,1,110,,,202312303652,30/12/2025 12:00:00 AM
PMM2448100,1,270,,,202312303652,30/12/2025 12:00:00 AM
PMM0443100,1,300,,,202312313654,31/12/2025 12:00:00 AM
PMM0448600,1,1200,,,202312313654,31/12/2025 12:00:00 AM
PMM0643100,1,2400,,,202312313654,31/12/2025 12:00:00 AM
PMM0843100,1,1960,,,202312313654,31/12/2025 12:00:00 AM
PMM1344100,1,370,,,202312313654,31/12/2025 12:00:00 AM
PMM2448100,1,900,,,202312313654,31/12/2025 12:00:00 AM
ORE098200,1,700,,,202312313656,31/12/2025 12:00:00 AM
PMM011500,1,6350,,,202401023663,2/1/2026 12:00:00 AM
CCL0047100,1,720,,,202401023664,2/1/2026 12:00:00 AM
PLO0323100,1,120,,,202401023665,2/1/2026 12:00:00 AM
PLO0423100,1,50,,,202401023665,2/1/2026 12:00:00 AM
PLO0523100,1,20,,,202401023665,2/1/2026 12:00:00 AM
PLO0623100,1,10,,,202401023665,2/1/2026 12:00:00 AM
PLO0723100,1,10,,,202401023665,2/1/2026 12:00:00 AM
PMM0443100,1,590,,,202401023666,2/1/2026 12:00:00 AM
PMM0448600,1,1260,,,202401023666,2/1/2026 12:00:00 AM
PMM0643100,1,2720,,,202401023666,2/1/2026 12:00:00 AM
PMM0843100,1,1520,,,202401023666,2/1/2026 12:00:00 AM
PMM1344100,1,430,,,202401023666,2/1/2026 12:00:00 AM
PMM2448100,1,1180,,,202401023666,2/1/2026 12:00:00 AM
CYT0121010,1,60,,,202401023671,2/1/2026 12:00:00 AM
OBA5709001,1,2510,,,202401023671,2/1/2026 12:00:00 AM
OWH9118017,1,610,,,202401023671,2/1/2026 12:00:00 AM
PCO4611150,1,1263,,,202401033672,3/1/2026 12:00:00 AM
PRO4611150,1,750,,,202401033672,3/1/2026 12:00:00 AM
CTL0011001,1,2036,,,202401033673,3/1/2026 12:00:00 AM
PRO1210300,1,240,,,202401033676,3/1/2026 12:00:00 AM
PRO2310300,1,960,,,202401033676,3/1/2026 12:00:00 AM
PRO3510300,1,1260,,,202401033676,3/1/2026 12:00:00 AM
PRO5710300,1,300,,,202401033676,3/1/2026 12:00:00 AM
PRO7910500,1,100,,,202401033676,3/1/2026 12:00:00 AM
PRO2421300,1,1380,,,202401033677,3/1/2026 12:00:00 AM
PRO4621500,1,300,,,202401033677,3/1/2026 12:00:00 AM
PCO6807300,1,520,,,202401033678,3/1/2026 12:00:00 AM
PRO6809100,1,400,,,202401033678,3/1/2026 12:00:00 AM
PMM011500,1,12000,,,202401043680,4/1/2026 12:00:00 AM
CYT1106100,1,250,,,202401043681,4/1/2026 12:00:00 AM
CYT1506100,1,690,,,202401043681,4/1/2026 12:00:00 AM
CYT2406300,1,390,,,202401043681,4/1/2026 12:00:00 AM
CYT3106100,1,520,,,202401043681,4/1/2026 12:00:00 AM
CYT5206300,1,420,,,202401043681,4/1/2026 12:00:00 AM
PLO0423017,1,20,,,202401053682,5/1/2026 12:00:00 AM
CLT0550107,1,470,,,202401053684,5/1/2026 12:00:00 AM
CLT0650107,1,100,,,202401053684,5/1/2026 12:00:00 AM
CLT0750107,1,80,,,202401053684,5/1/2026 12:00:00 AM
CLT0850107,1,70,,,202401053684,5/1/2026 12:00:00 AM
CLT0950107,1,60,,,202401053684,5/1/2026 12:00:00 AM
CLT1050107,1,70,,,202401053684,5/1/2026 12:00:00 AM
CLT1250107,1,50,,,202401053684,5/1/2026 12:00:00 AM
CLT1450107,1,10,,,202401053684,5/1/2026 12:00:00 AM
CLT1650107,1,30,,,202401053684,5/1/2026 12:00:00 AM
CLT0550107,1,170,,,202401053685,5/1/2026 12:00:00 AM
CLT0650107,1,210,,,202401053685,5/1/2026 12:00:00 AM
CLT0750107,1,130,,,202401053685,5/1/2026 12:00:00 AM
CLT0850107,1,80,,,202401053685,5/1/2026 12:00:00 AM
CLT0950107,1,60,,,202401053685,5/1/2026 12:00:00 AM
CLT1050107,1,60,,,202401053685,5/1/2026 12:00:00 AM
CLT1250107,1,30,,,202401053685,5/1/2026 12:00:00 AM
CLT1450107,1,10,,,202401053685,5/1/2026 12:00:00 AM
CLT1650107,1,10,,,202401053685,5/1/2026 12:00:00 AM
CLO0524100,1,110,,,202401053686,5/1/2026 12:00:00 AM
CLO0624100,1,10,,,202401053686,5/1/2026 12:00:00 AM
CLO0724100,1,10,,,202401053686,5/1/2026 12:00:00 AM
CLO0924100,1,10,,,202401053686,5/1/2026 12:00:00 AM
CLT0550107,1,320,,,202401053686,5/1/2026 12:00:00 AM
CLT0650107,1,620,,,202401053686,5/1/2026 12:00:00 AM
CLT0750107,1,360,,,202401053686,5/1/2026 12:00:00 AM
CLT0850107,1,230,,,202401053686,5/1/2026 12:00:00 AM
CLT0950107,1,190,,,202401053686,5/1/2026 12:00:00 AM
CLT1050107,1,230,,,202401053686,5/1/2026 12:00:00 AM
CLT1250107,1,110,,,202401053686,5/1/2026 12:00:00 AM
CLT1450107,1,20,,,202401053686,5/1/2026 12:00:00 AM
CLT1650107,1,30,,,202401053686,5/1/2026 12:00:00 AM
PMM011500,1,8000,,,202401053687,5/1/2026 12:00:00 AM
PLO0323100,1,50,,,202401053688,5/1/2026 12:00:00 AM
PLO0423100,1,10,,,202401053688,5/1/2026 12:00:00 AM
PLO0523100,1,10,,,202401053688,5/1/2026 12:00:00 AM
PRO8109100,1,10,,,202401053689,5/1/2026 12:00:00 AM
CCL0047100,1,2140,,,202401063691,6/1/2026 12:00:00 AM
PMM011500,1,6100,,,202401063692,6/1/2026 12:00:00 AM
PCO6807300,1,410,,,202401063693,6/1/2026 12:00:00 AM
PRO8109100,1,10,,,202401063693,6/1/2026 12:00:00 AM
PPE1035100,1,250,,,202401063694,6/1/2026 12:00:00 AM
PMM0443100,1,950,,,202401063695,6/1/2026 12:00:00 AM
PMM0448600,1,120,,,202401063695,6/1/2026 12:00:00 AM
PMM0643100,1,1620,,,202401063695,6/1/2026 12:00:00 AM
PMM0843100,1,1230,,,202401063695,6/1/2026 12:00:00 AM
PMM1344100,1,270,,,202401063695,6/1/2026 12:00:00 AM
PMM2448100,1,630,,,202401063695,6/1/2026 12:00:00 AM
